epoch,lr,loss,iou,val_loss,val_iou,val_dice
0,0.00099989143832,4.0832963492892205,0.120391134245304,3.3064260654449464,0.1932332849502563,0.2172425336837768
1,0.0009995658008989,3.605205430897004,0.1397082210612406,3.811287078857422,0.1589963254928589,0.1699788434505462
2,0.0009990232305719,3.48964487412654,0.1391578065829539,3.315152072906494,0.1607293161153793,0.1711265127658844
3,0.0009982639653285,3.389830835368655,0.1413303017616272,3.4733615837097167,0.160470246553421,0.1686968704462051
4,0.0009972883382072,3.4336690968329755,0.1449287317419817,3.605878644943237,0.1577343361377716,0.1645382342338562
5,0.0009960967771506,3.411485082512602,0.1452441613676898,4.827155178070068,0.1635127429962158,0.176627677321434
6,0.0009946898048166,3.468855133844078,0.1461990226162683,4.057465652465821,0.1859946782588958,0.2038809294700622
7,0.0009945709957312023,3.3849696741191617,0.15115381105708967,3.5799859008789063,0.188744047164917,0.20697992944717408
8,0.0009942146258150578,3.62173593044281,0.14917833296530839,3.963753713607788,0.1201861572265625,0.12851507651805877
9,0.00099362086706143,3.312138541029134,0.15324245676945109,3.5211748085021974,0.18570358824729918,0.19977958381175995
10,0.000992790006033394,3.3671201828422896,0.16093843789138926,3.4562844886779787,0.1624846349954605,0.1724525306224823
11,0.0009917224437256114,3.3850005952590103,0.1532728353498179,3.2764286727905274,0.19200420606136323,0.21335409092903138
12,0.0009904186953708018,3.2755324053108144,0.15129402795926147,4.107300960540772,0.18510481786727906,0.2003759753704071
13,0.0009888793901910776,3.2251130440913207,0.1543642471142865,3.3535986461639404,0.19475123119354248,0.20997174429893495
14,0.0009871052710942651,3.217098327951694,0.16241025511141216,3.5894277477264405,0.1902534636259079,0.20420880341529846
15,0.0009850971943153593,3.3104415705444614,0.1580585284038968,3.63277250289917,0.1961939650774002,0.2141552140712738
16,0.0009828561290032814,3.2057824845707743,0.16012662385991955,4.046103847503662,0.159823184967041,0.1687014570236206
17,0.000980383156753145,3.3004488321619294,0.16214753065360796,3.3444587020874024,0.1848910105228424,0.20226177525520325
18,0.0009776794710842493,3.2482378209402802,0.15790766795430708,3.5245449142456056,0.15972549414634704,0.1671851623058319
19,0.0009747463768640567,3.225187929398423,0.1590665443843111,3.8038093700408937,0.15846214818954468,0.16592418098449707
20,0.0009715852896784308,3.404367700629278,0.15972145790353828,3.3429606971740724,0.19479730343818666,0.21176477551460265
21,0.0009681977351484385,3.299254985030638,0.15645159519525295,4.383413341522217,0.18826548421382905,0.2014520344734192
22,0.0009645853481940463,3.231274602610037,0.16081749323174493,4.193536811828613,0.1596403374671936,0.16974705731868744
23,0.0009607498722450668,3.268536474726616,0.1601098957001616,4.268606389999389,0.15979762041568757,0.16733027625083924
24,0.0009566931583997347,3.217921780883719,0.16344196590330076,3.523952238082886,0.16773040068149567,0.18019069159030915
25,0.00095241716453132,3.3001982957944955,0.16128563129026954,3.918915616989136,0.1597193113565445,0.16717348074913024
26,0.0009479239543432081,3.332496396992185,0.16243892945690985,6.02154114151001,0.18876759314537048,0.2026718213558197
27,0.0009432156963729052,3.420906229850349,0.16615199865004338,3.4738567562103273,0.20096156215667724,0.21820384430885315
28,0.0009382946629454452,3.2670683423313527,0.1697626342193796,3.346174213409424,0.20197552132606506,0.2212798719406128
29,0.0009331632290767095,3.1845615719436506,0.1689774404288432,4.527866996765137,0.15978445661067964,0.16872400295734405
30,0.000927823871327183,3.387282542132456,0.1681035690077948,4.221262493133545,0.14943631517887115,0.16279292440414428
31,0.0009222791666067032,3.351050310178634,0.167059837473095,4.008096672058105,0.1667060683965683,0.17980886840820312
