epoch,lr,loss,iou,val_loss,val_iou,val_dice
66,7.898624614461225e-05,1.7327139432277154,0.16906647384166718,1.6740931701660156,0.17280372977256775,0.21636632084846497
67,7.815810525055998e-05,1.734596872001613,0.16919080913066864,1.6527433853149414,0.17652368545532227,0.22162891924381256
68,7.730783496958112e-05,1.7271948976254246,0.17037373781204224,1.6521556854248047,0.1782393902540207,0.22383567690849304
69,7.643611635606572e-05,1.724941167262716,0.17102113366127014,1.6585615272521972,0.17767927050590515,0.2219679057598114
70,7.554364764421288e-05,1.7218319839293803,0.1715392768383026,1.6672525424957276,0.17358575761318207,0.21835091710090637
71,7.463114368875504e-05,1.719489217351336,0.17209017276763916,1.6504899940490723,0.17832382023334503,0.22417661547660828
72,7.369933539236949e-05,1.7190110967793595,0.1717645823955536,1.6522133846282958,0.17836035788059235,0.22283297777175903
73,7.274896912023586e-05,1.7199294665537843,0.17186743021011353,1.677185375213623,0.1726013720035553,0.21687202155590057
74,7.178080610220806e-05,1.7119657238689037,0.1735331416130066,1.6827872161865234,0.1700371950864792,0.21514220535755157
75,7.079562182308017e-05,1.714283379939718,0.17299190163612366,1.6480698127746582,0.17571638524532318,0.22041897475719452
76,6.979420540143405e-05,1.7039498057934122,0.17440180480480194,1.6322560157775878,0.18217329680919647,0.22837495803833008
77,6.877735895756662e-05,1.70917643264893,0.17422696948051453,1.7016215476989747,0.17234207689762115,0.2189449965953827
78,6.774589697100295e-05,1.7126336075844022,0.17372092604637146,1.6860424423217772,0.17405466735363007,0.21974091231822968
79,6.67006456281097e-05,1.7084278486190585,0.17416295409202576,1.62028458404541,0.1830219179391861,0.22850970923900604
80,6.564244216033168e-05,1.7023898051419388,0.17562101781368256,1.6615192375183105,0.17911574244499207,0.22691066563129425
81,6.457213417358131e-05,1.6994549817995195,0.17609114944934845,1.6632909622192382,0.1796742081642151,0.2268403023481369
82,6.349057896931836e-05,1.6976144696594377,0.1762269139289856,1.6071842937469483,0.18402282893657684,0.22923092544078827
83,6.239864285786375e-05,1.6949171123154667,0.17662376165390015,1.6168002548217772,0.18472227454185486,0.2311888486146927
84,6.129720046449728e-05,1.6959678147910933,0.17656978964805603,1.6264828491210936,0.1835058182477951,0.23059047758579254
85,6.018713402889513e-05,1.692895342450623,0.17692390084266663,1.6398407859802246,0.17773354053497314,0.22336380183696747
86,5.906933269846865e-05,1.6923942899485247,0.17662818729877472,1.7443641986846923,0.1671101599931717,0.21341609954833984
87,5.794469181616974e-05,1.6893345604249097,0.17733173072338104,1.6673155784606934,0.17335957288742065,0.21930423378944397
88,5.681411220333402e-05,1.68708026354466,0.17759786546230316,1.6233085842132569,0.18600262701511383,0.23392368853092194
89,5.567849943813573e-05,1.687851258920967,0.17788581550121307,1.6613079433441162,0.18055443465709686,0.22712895274162292
90,5.453876313023246e-05,1.6821669701042525,0.17849580943584442,1.624843614578247,0.18303896486759186,0.22936208546161652
91,5.3395816192180824e-05,1.6809322877761421,0.1789388358592987,1.6433070735931397,0.18120820820331573,0.22907927632331848
92,5.2250574108206494e-05,1.6770978750438865,0.17964071035385132,1.6036849403381348,0.18430812656879425,0.23091411590576172
93,5.110395420091429e-05,1.6775740395992174,0.17960330843925476,1.5888597145080567,0.18856929242610931,0.23561114072799683
94,4.995687489652597e-05,1.677300807532914,0.17938189208507538,1.6146026611328126,0.18491044640541077,0.2316122055053711
95,4.8810254989233784e-05,1.6706660362558627,0.18067927658557892,1.5876120738983155,0.18760237097740173,0.23334844410419464
96,4.7665012905259427e-05,1.6743033566606154,0.18016090989112854,1.608527889251709,0.18371643126010895,0.22975477576255798
97,4.6522065967207804e-05,1.668756034942942,0.18072190880775452,1.65675345993042,0.17685839533805847,0.2228151112794876
98,4.538232965930454e-05,1.6745238342416395,0.18022646009922028,1.6321306037902832,0.18145368993282318,0.22896446287631989
99,4.424671689410623e-05,1.6729943303886903,0.18033239245414734,1.579789623260498,0.18895173072814941,0.23499087989330292
100,4.311613728127052e-05,1.665350832523556,0.18147188425064087,1.5724022998809815,0.1898462325334549,0.23619970679283142
101,4.199149639897161e-05,1.6669300001695615,0.18118171393871307,1.5854591331481933,0.18722926080226898,0.23387159407138824
102,4.087369506854512e-05,1.6651309755964017,0.18151116371154785,1.5910689163208007,0.18747647106647491,0.23325297236442566
103,3.976362863294298e-05,1.663087257004659,0.18158729374408722,1.58175213432312,0.1869916021823883,0.23254826664924622
104,3.8662186239576485e-05,1.6683259354818851,0.18111535906791687,1.5751127891540528,0.190293550491333,0.2364044189453125
105,3.7570250128121883e-05,1.6605470437522327,0.18229417502880096,1.5748685646057128,0.19018657505512238,0.23715300858020782
106,3.648869492385894e-05,1.6588669583338116,0.1826268881559372,1.5544798812866212,0.1931520402431488,0.23911461234092712
107,3.5418386937108573e-05,1.6588328781477901,0.18238940834999084,1.5998918380737304,0.18568310141563416,0.2317875772714615
108,3.436018346933055e-05,1.6609785004493294,0.18219642341136932,1.5761920127868652,0.18796783685684204,0.2335359752178192
109,3.331493212643731e-05,1.6587560789300761,0.18256020545959473,1.5883039588928223,0.18883559107780457,0.23608998954296112
110,3.228347013987363e-05,1.654867106074587,0.1832977831363678,1.5931512222290038,0.1875961720943451,0.2336079478263855
111,3.126662369600621e-05,1.6585743301505342,0.18241262435913086,1.626430456161499,0.18094325065612793,0.22771123051643372
112,3.0265207274360086e-05,1.658541256134663,0.18248146772384644,1.6122195892333984,0.18160466849803925,0.2272850126028061
113,2.9280022995232194e-05,1.651219912625234,0.18338441848754883,1.6027699127197266,0.18734945356845856,0.23445217311382294
114,2.8311859977204405e-05,1.6532031024267915,0.1831597536802292,1.5663774795532226,0.19108273088932037,0.23812879621982574
115,2.736149370507076e-05,1.648637590058353,0.1839277297258377,1.57499458694458,0.19001758098602295,0.23725098371505737
116,2.642968540868522e-05,1.6513272316083996,0.1839028298854828,1.5529664134979249,0.193150594830513,0.2395564615726471
117,2.5517181453227362e-05,1.6499865782370262,0.18378588557243347,1.5612553596496581,0.1932765245437622,0.24021439254283905
118,2.4624712741374536e-05,1.6489735628486772,0.18421971797943115,1.550728033065796,0.19392530620098114,0.24043141305446625
119,2.375299412785914e-05,1.6467356331851504,0.18447938561439514,1.5628419647216796,0.19186347723007202,0.23918889462947845
120,2.2902723846880274e-05,1.6454336101855707,0.18429677188396454,1.5551163787841797,0.19329990446567535,0.23972085118293762
121,2.2074582952827994e-05,1.6433618019480225,0.18493245542049408,1.5567045288085937,0.19180907309055328,0.23860424757003784
122,2.1269234774768524e-05,1.6452836695067379,0.18477985262870789,1.5652046852111816,0.19147978723049164,0.2378060221672058
123,2.0487324385126998e-05,1.6449679327667306,0.18463486433029175,1.5643469409942627,0.18980856239795685,0.23621103167533875
124,1.9729478082993767e-05,1.6427451864295048,0.18491262197494507,1.5675086936950684,0.19049212336540222,0.2371523082256317
125,1.8996302892467624e-05,1.6453687318968118,0.1847619265317917,1.5520116233825683,0.19279605150222778,0.23864254355430603
126,1.8288386076438243e-05,1.6415475071023364,0.18511348962783813,1.5612761669158937,0.19077414274215698,0.23695237934589386
127,1.7606294666196886e-05,1.6416847437893578,0.18530239164829254,1.5501529235839844,0.19293174147605896,0.2395673543214798
128,1.6950575007252508e-05,1.64051201146677,0.18518468737602234,1.5391242237091065,0.19529467821121216,0.2414362132549286
129,1.6321752321716638e-05,1.6388808390416136,0.18551746010780334,1.5450552139282228,0.19479668140411377,0.2417219877243042
130,1.5720330287608087e-05,1.6360625187191395,0.18569476902484894,1.5655953102111817,0.1911000907421112,0.2380860447883606
131,1.5146790635413925e-05,1.6358813785631723,0.18593968451023102,1.5563642959594726,0.19413353502750397,0.24165402352809906
132,1.4601592762230276e-05,1.640266526182857,0.18532095849514008,1.573357593536377,0.19255724549293518,0.2405889928340912
133,1.40851733637918e-05,1.6362087436772268,0.18587948381900787,1.5625542697906494,0.19263975322246552,0.23979061841964722
134,1.3597946084684565e-05,1.637998723108834,0.18564054369926453,1.5414350547790527,0.19572331011295319,0.24227435886859894
135,1.3140301187022631e-05,1.6350677828176305,0.1857997328042984,1.5559000778198242,0.1930198222398758,0.24022504687309265
136,1.2712605237853717e-05,1.6425538063049316,0.18492546677589417,1.5627372245788573,0.1904202699661255,0.23631246387958527
137,1.2315200815544137e-05,1.6371806072532584,0.18569177389144897,1.5512711811065674,0.19461144506931305,0.24156156182289124
138,1.1948406235378473e-05,1.636325190373517,0.1856333464384079,1.6151191024780274,0.1857749968767166,0.23351556062698364
139,1.1612515294593504e-05,1.6358219625753,0.18570899963378906,1.5550743045806885,0.19133009016513824,0.2371753603219986
140,1.130779703705085e-05,1.634975967604086,0.1861661672592163,1.5461215686798095,0.1937124878168106,0.2399769276380539
141,1.1034495537736619e-05,1.6349486867222218,0.18593227863311768,1.548892744064331,0.19417047500610352,0.24071697890758514
142,1.0792829707260882e-05,1.63497694096434,0.1863257735967636,1.5554925746917725,0.19311359524726868,0.2403661161661148
143,1.0582993116513333e-05,1.6345531486589975,0.18586331605911255,1.5573181018829345,0.19266702234745026,0.23922590911388397
144,1.0405153841615795e-05,1.63574567628563,0.1857835054397583,1.5424791107177733,0.19507205486297607,0.24148787558078766
145,1.0259454329295625e-05,1.6402294892783558,0.1851845532655716,1.5572994804382325,0.19143863022327423,0.23798245191574097
146,1.0146011282787915e-05,1.6354336405019148,0.1859399676322937,1.5511253280639647,0.19406360387802124,0.24107220768928528
147,1.006491556835788e-05,1.633578833090056,0.18627624213695526,1.538239444732666,0.19641992449760437,0.24345774948596954
148,1.0016232142518235e-05,1.6336454858473681,0.18630382418632507,1.5558642692565918,0.19211982190608978,0.2380460500717163
149,1e-05,1.6357290394809267,0.1860542744398117,1.5757804412841796,0.18690472841262817,0.23310129344463348
